Instagram,DeStorm Power,41,0.712,0.583,6,-9.174,1,0.273,0.00432,0,0.329,0.376,79.87,187040,4,63.57691,8,0
Intercranial Semen Injection,Ingested,37,0.3,0.984,1,-5.662,1,0.211,5.53E-05,0.729,0.32,0.0889,129.045,216013,4,57.93133,9,0
Interior Lines,Barstool Astronaut,7,0.381,0.677,8,-7.322,1,0.0489,0.0591,0.809,0.0819,0.214,87.809,247374,4,33.83674,10,0
Intestinal Crank,Cannibal Corpse,53,0.209,0.993,6,-5.121,1,0.33,0.000183,0.823,0.154,0.3,148.154,234773,4,44.71254,11,0
Into the Everblack,The Black Dahlia Murder,52,0.453,0.98,1,-3.394,1,0.0715,2.16E-05,0.0203,0.188,0.132,107.929,273869,4,80.4698,10,0
Intro,The Choir At Your Door,2,0.229,0.389,6,-11.363,1,0.0284,0.801,0.673,0.178,0.288,83.843,75027,4,20.91121,3,0
Introspective Nightmares,Narcotic Wasteland,17,0.523,0.894,0,-5.025,1,0.0533,3.75E-06,0.807,0.182,0.16,120.764,296764,3,31.85076,11,0
Invincible,DeStorm Power,41,0.777,0.702,6,-9.032,0,0.268,0.193,0,0.0967,0.456,110.967,211892,4,58.4267,8,0
Invisible Chains,MOOD ROBOT,22,0.504,0.74,5,-6.596,0,0.0583,0.0194,0,0.0866,0.467,155.007,274258,4,62.93289,9,0
Isaac,Bear's Den,60,0.763,0.325,8,-15.969,0,0.0422,0.886,0.00617,0.126,0.174,130.01,249120,4,31.8359,13,0
It's Been A Year,Greg Laswell,49,0.547,0.392,2,-9.921,1,0.0279,0.456,0.000208,0.108,0.445,120.055,192987,4,23.55661,10,0
It's Natural To Be Afraid,Explosions In The Sky,58,0.193,0.523,5,-9.476,1,0.0448,0.116,0.782,0.142,0.0399,147.134,807213,3,52.2115,25,0
Jagged Cross Legions,Serpentine Dominion,25,0.269,0.987,2,-3.611,1,0.18,0.000518,0.0871,0.699,0.0974,113.686,208145,4,21.80354,11,0
Jahiliah,In Reverence,8,0.42,0.982,4,-8.123,1,0.0988,0.00077,0.127,0.107,0.0357,100.013,259776,4,38.20091,8,0
Jars,The Black Dahlia Murder,52,0.437,0.994,7,-4.068,1,0.174,2.93E-06,0.479,0.0653,0.0998,110.075,217320,4,47.00795,10,0
Jasmine's Fuji,June Jissle,37,0.693,0.352,1,-8.124,0,0.0456,0.837,0.0547,0.112,0.73,75.721,76021,4,65.82243,3,0
Jet Stream,Airplanes,21,0.468,0.896,0,-7.081,1,0.035,0.000163,0.931,0.539,0.234,120.042,166010,4,24.52146,6,0
Josey,Deep Blue Something,57,0.498,0.936,7,-7.246,1,0.0877,0.111,0.0115,0.0594,0.461,181.973,246933,4,42.89558,7,0
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,81,0.632,0.701,7,-5.921,1,0.146,0.0114,0,0.108,0.497,162.958,215414,4,30.06357,13,0
Kadam,Prateek Kuhad,48,0.55,0.356,9,-14.142,1,0.0405,0.637,0.187,0.32,0.343,159.911,214604,3,30.70211,11,0
Karma Police,Radiohead,78,0.41,0.53,7,-8.685,1,0.0271,0.0874,0.000223,0.137,0.341,74.923,261640,4,27.35752,10,0
Kavi (En Vivo),The Polar Dream,11,0.224,0.446,9,-11.556,0,0.0379,0.183,0.754,0.699,0.0436,120.805,615521,4,52.45523,26,0
Keep Clean (Acoustic),The Republic of Wolves,29,0.437,0.331,0,-11.727,0,0.033,0.872,8.41E-06,0.102,0.276,155.167,263861,4,24.6247,12,0
Keeping The Wins,A Bunny's Caravan,4,0.416,0.225,9,-12.676,1,0.03,0.799,0.829,0.085,0.0726,145.959,319867,4,54.23914,9,0
Kensington,Stan Forebee,52,0.664,0.584,0,-14,1,0.141,0.356,0.849,0.11,0.391,89.873,198654,4,70.16494,9,0
khutso,Fujitsu,60,0.59,0.433,11,-11.478,0,0.13,0.427,0.388,0.116,0.446,70.967,81127,4,61.40294,3,0
Kids,Kyle Dixon & Michael Stein,57,0.437,0.129,7,-17.954,0,0.0381,0.211,0.872,0.347,0.0671,119.985,158000,4,46.76562,8,0
Kids Will Be Skeletons,Mogwai,55,0.172,0.249,2,-13.596,1,0.0311,0.0593,0.857,0.189,0.0526,99.308,327173,4,35.54943,11,0
Kindling,Alan Gogoll,48,0.209,0.36,9,-22.082,1,0.0376,0.532,0.848,0.148,0.802,181.652,144895,3,26.82234,7,0
King Kong,DeStorm Power,41,0.652,0.791,1,-6.3,0,0.0952,0.101,0,0.124,0.259,76.016,217895,4,154.00864,6,0
King of Carrot Flowers Pt. 1,Neutral Milk Hotel,59,0.419,0.519,5,-6.47,1,0.0334,0.11,0.889,0.409,0.343,94.044,120427,4,25.23017,5,0
Kingdom Under Your Feet (feat. Jose Manuel Tts),Cannibal Grandpa,23,0.205,0.871,1,-6.584,1,0.109,0.00017,0.839,0.381,0.279,199.786,256482,3,67.17538,12,0
Kings of the Nightworld,The Black Dahlia Murder,52,0.341,0.988,8,-3.916,1,0.104,5.30E-06,0.269,0.305,0.361,169.973,193467,4,29.35734,10,0
Kirisute Gomen,Trivium,66,0.207,0.982,11,-2.623,1,0.251,4.00E-05,6.10E-05,0.112,0.126,198.171,387400,4,54.54708,13,0
Kiwi,Harry Styles,74,0.375,0.93,2,-2.631,1,0.0561,0.00064,0,0.318,0.491,147.124,176387,4,54.75538,8,0
Kveikur,Sigur R¢s,61,0.273,0.917,9,-6.42,0,0.148,0.00103,0.047,0.113,0.0377,139.96,355347,4,22.76987,10,0
Kveikur - Live,Sigur R¢s,61,0.307,0.826,7,-6.993,1,0.0576,6.09E-05,0.0167,0.821,0.205,140.006,350050,4,27.05925,14,0
La Boite a Musique,Rhian Sheehan,41,0.589,0.294,5,-13.901,0,0.0315,0.0417,0.823,0.435,0.186,116.035,280080,4,35.82679,16,0
La Boite a Musique (Live),Rhian Sheehan,41,0.492,0.329,5,-15.108,0,0.036,0.128,0.694,0.844,0.144,116.05,298712,4,22.10404,14,0
La Nescita Delle Cose Segrete,Ludovico Einaudi,77,0.219,0.00973,9,-30.728,1,0.0523,0.994,0.907,0.0986,0.242,90.365,263387,4,65.39681,13,0
Laid to Rest,Lamb of God,64,0.359,0.959,1,-3.685,1,0.104,0.000216,0.00343,0.435,0.158,103.038,230227,3,22.34715,11,0
Lake Of Fire,Nirvana,79,0.561,0.616,1,-9.69,0,0.195,0.318,4.47E-05,0.405,0.683,145.249,175907,4,42.00664,7,0
Lakeview,Karuna,33,0.638,0.0191,5,-21.301,0,0.0988,0.872,0.224,0.0798,0.524,84.028,117143,4,68.60437,5,0
Laments Of An Icarus,Textures,33,0.219,0.993,6,-3.625,0,0.207,0.000517,0,0.0698,0.203,144.825,252453,4,19.69297,12,0
Lampin',[ocean jams],49,0.727,0.538,0,-8.745,1,0.0714,0.299,0.892,0.107,0.191,170.111,141035,4,61.77979,6,0
Lampshades,Guustavv,55,0.815,0.154,1,-10.662,1,0.337,0.685,0.415,0.0884,0.588,147.166,129862,4,40.02156,8,0
Las mujeres de Fresas Salvajes,Lucho Ripley,38,0.202,0.132,2,-22.795,1,0.0369,0.972,0.852,0.0893,0.102,96.023,302890,3,28.34069,11,0
Laser Cannon Deth Sentence,Metalocalypse: Dethklok,56,0.215,0.935,5,-5.066,1,0.112,0.000105,0.894,0.109,0.0433,160.022,275813,4,32.1589,13,0
Last Chance,autumn keys,51,0.658,0.269,0,-17.524,1,0.442,0.722,0.852,0.172,0.199,135.216,121714,4,56.64344,6,0
"Last Day, Last Breath",The Polar Dream,11,0.401,0.714,11,-5.97,1,0.0297,0.000235,0.792,0.145,0.317,150.069,332333,4,47.63581,12,0
Last Smoke Before the Snowstorm,Benjamin Francis Leftwich,63,0.438,0.23,9,-13.987,1,0.0279,0.631,0,0.113,0.371,104.96,190373,4,50.10472,8,0
Lately I've Been Wondering,Sean Angus Watson,35,0.409,0.23,9,-18.971,1,0.035,0.968,0.955,0.109,0.3,137.989,242500,3,41.71978,11,0
Lazy Promises,Malacca,32,0.629,0.39,4,-17.356,0,0.0301,0.326,0.795,0.112,0.0817,134.961,232377,4,50.75673,10,0
Lazy Sunday,steezy prime,44,0.759,0.532,0,-9.653,0,0.0391,0.76,0.841,0.127,0.036,126.047,152381,4,31.44745,9,0
Leaving (feat. Yuna),Ekali,59,0.587,0.668,8,-5.79,0,0.0435,0.222,0,0.0589,0.124,93.974,175851,4,27.46986,7,0
Leg Day,DeStorm Power,41,0.644,0.644,9,-6.535,1,0.0588,0.581,0,0.133,0.816,83.933,188638,4,58.57244,11,0
Lemon,N.E.R.D,64,0.916,0.727,1,-6.556,1,0.0861,0.00214,0.000145,0.118,0.201,94.997,219707,4,74.33093,7,0
Lemon - Edit,N.E.R.D,64,0.805,0.71,1,-6.642,1,0.309,0.000881,2.64E-05,0.358,0.147,190.044,146907,4,27.90322,8,0
L'Espace au sol est redessine par d'immenses panneaux bleus,Fly Pan Am,11,0.105,0.644,0,-10.755,1,0.0381,0.00017,0.876,0.487,0.218,85.915,810200,4,24.09589,26,0
Let Go,One Hundred Years,21,0.507,0.676,11,-9.876,1,0.0252,0.000566,0.0551,0.0975,0.177,108.02,157778,4,27.79258,7,0
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,80,0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800,4,33.25199,8,0
Let Us Face the Evening Skies With Child-Like Eyes,Aural Method,16,0.175,0.398,11,-10.097,1,0.0294,0.217,0.836,0.217,0.0394,91.967,340538,3,46.71099,10,0
Levodopa,Laura,11,0.162,0.621,2,-5.678,0,0.0375,0.00273,0.917,0.166,0.0388,159.145,335853,4,62.17461,11,0
Libera,Mattia Cupelli,44,0.401,0.252,0,-14.848,1,0.0308,0.9,0.564,0.0973,0.0368,140.005,340286,3,42.46102,13,0
Lie To My Face,Carnifex,45,0.199,0.994,1,-3.773,0,0.19,3.72E-06,0.893,0.263,0.0624,110.713,181253,4,26.71813,9,0
Life Sustainment To Continue Mutilation,Acranius,26,0.28,0.842,5,-4.652,1,0.107,5.02E-06,0.901,0.0963,0.359,154.389,196613,3,44.60249,10,0
Light Up,D-A-L,34,0.423,0.626,4,-8.005,0,0.0823,0.333,0,0.0972,0.593,139.938,298000,4,31.31287,13,0
LIKE A ROCKSTAR,Chase Atlantic,67,0.58,0.611,8,-6.33,0,0.0646,0.331,0,0.0982,0.463,81.55,208112,4,22.87577,7,0
Lily,Benjamin Gibbard,41,0.549,0.469,5,-10.683,1,0.0321,0.811,0,0.12,0.622,77.418,120547,4,40.77834,6,0
Limits,Fla.mingo,31,0.7,0.569,4,-6.709,0,0.0396,0.43,0.835,0.36,0.671,143.901,178750,4,58.81072,7,0
Lion,Lights & Motion,56,0.41,0.488,0,-11.14,1,0.034,0.00729,0.827,0.126,0.0441,114.075,191013,4,34.9519,11,0
Little Bribes,Death Cab for Cutie,68,0.617,0.744,6,-6.953,0,0.0368,0.00235,6.35E-05,0.155,0.828,126.593,166947,4,75.39394,6,0
Little Lion Man - Live,Mumford & Sons,79,0.294,0.68,5,-6.358,1,0.0342,0.12,5.77E-06,0.746,0.288,133.638,268000,4,70.34517,11,0
Little Sines,Rhian Sheehan,41,0.562,0.586,9,-9.926,1,0.0293,0.0142,0.913,0.643,0.132,119.999,212573,3,53.45239,9,0
Little Wanderer,Death Cab for Cutie,68,0.594,0.63,6,-7.323,0,0.0268,0.0431,2.56E-06,0.0974,0.365,117.01,258227,4,34.11139,13,0
Little Wars,Unwed Sailor,20,0.352,0.701,4,-5.812,1,0.0373,0.331,0.826,0.0679,0.355,180.285,266347,4,46.96064,13,0
Live for the Moment,D-A-L,34,0.541,0.326,1,-17.939,0,0.456,0.341,0,0.195,0.809,176.007,157518,3,26.99129,8,0
Live the Lie,DeStorm Power,41,0.577,0.814,7,-7.824,0,0.241,0.318,0,0.211,0.659,166.96,235151,4,43.87191,13,0
Livin' Thing,Electric Light Orchestra,72,0.549,0.651,0,-7.097,1,0.0323,0.583,0,0.121,0.368,122.818,212307,4,51.22322,9,0
Lj¢si?,?lafur Arnalds,68,0.513,0.15,5,-11.889,1,0.029,0.992,0.369,0.101,0.289,146.526,209682,4,59.83863,9,0
"Lobotomise, Dehumanise, Negate",Acrania,38,0.35,0.924,0,-4.554,1,0.187,0.000689,0.0478,0.115,0.354,129.755,231250,4,67.80136,8,0
London,Jacob Montague,22,0.56,0.631,0,-8.561,1,0.028,0.754,0.962,0.135,0.396,130.018,145093,4,45.57558,6,0
Lonely Man of Winter,Sufjan Stevens,70,0.497,0.228,0,-12.496,1,0.0329,0.944,0,0.114,0.159,114.715,191267,4,69.47706,9,0
Long Sleeves,Tigers on Trains,12,0.488,0.349,7,-10.294,1,0.0301,0.768,1.14E-06,0.112,0.221,131.961,295290,4,68.27291,13,0
Long The Desert Mile,Caspian,46,0.471,0.621,4,-7.126,0,0.0319,0.00335,0.807,0.0699,0.0818,116.073,370667,3,18.1431,17,0
Lookin' Up,Toonorth,58,0.651,0.364,4,-9.694,0,0.108,0.461,0.561,0.113,0.225,155.097,86710,4,51.13965,5,0
"Looking Up, We Danced",The American Dollar,53,0.385,0.564,1,-8.608,1,0.0374,0.0665,0.681,0.0943,0.0512,120.019,224193,4,22.94456,8,0
Loom,Pompeii,11,0.302,0.425,5,-11.301,0,0.0383,0.092,0.775,0.0671,0.037,129.961,257359,4,24.60732,8,0
Looped,Kiasmos,59,0.805,0.404,7,-11.161,0,0.0481,0.0224,0.846,0.105,0.128,120.012,360705,4,50.55076,9,0
Lord of Avaris,Inactive Messiah,16,0.399,0.964,8,-6.712,1,0.0635,0.000308,0.0134,0.0938,0.262,169.953,280875,4,23.29758,12,0
Lorelai,Fleet Foxes,66,0.454,0.835,2,-7.691,1,0.0344,0.189,0.0255,0.27,0.678,144.092,264840,3,55.14289,14,0
Lost,Toonorth,58,0.694,0.335,2,-6.355,0,0.0531,0.13,0.898,0.327,0.663,142.466,121338,1,41.32144,6,0
Lost at Sea,Margot & The Nuclear So And So's,47,0.679,0.238,4,-14.925,1,0.0322,0.895,0.00139,0.0905,0.268,119.928,167944,4,62.35475,8,0
Lost!,Coldplay,87,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,236213,4,121.59199,6,0
Lotus,Elijah Nang,46,0.675,0.419,0,-8.686,0,0.0453,0.215,0.896,0.0975,0.0602,80.022,152571,4,66.59152,5,0
Louis Vuitton,DeStorm Power,41,0.664,0.812,7,-8.088,1,0.18,0.218,0,0.528,0.444,130.003,168607,4,48.66162,10,0
Love All the Way,DeStorm Power,41,0.565,0.843,2,-6.766,0,0.25,0.0858,0,0.0947,0.338,114.954,158123,4,64.39614,5,0
Love Love Love,Of Monsters and Men,70,0.357,0.371,7,-9.827,1,0.037,0.775,6.27E-05,0.124,0.169,83.26,238787,4,43.64516,9,0
Love Signs,DeStorm Power,41,0.653,0.833,9,-7.435,1,0.304,0.17,0,0.295,0.602,115.929,209010,4,45.80747,7,0
"Love, Come And Save Me","Right Away, Great Captain!",39,0.66,0.105,7,-20.306,1,0.0414,0.954,0,0.112,0.194,113.798,199506,4,34.38261,11,0
Lovelight,Daturah,25,0.395,0.607,4,-9.319,0,0.0284,0.149,0.762,0.1,0.0386,105.08,690160,4,27.32672,23,0
Lover of the Light - Live,Mumford & Sons,79,0.356,0.624,2,-6.752,1,0.036,0.0243,0.00172,0.748,0.23,108.697,321827,4,46.57491,15,0
Lovers' Eyes - Live,Mumford & Sons,79,0.354,0.419,2,-6.815,1,0.0277,0.249,0.0061,0.326,0.117,77.678,342640,4,20.58574,15,0
Lucid Dream,Owl City,70,0.524,0.642,0,-6.321,0,0.0362,0.0417,0,0.1,0.275,127.944,261234,4,37.10615,10,0
LuvnYou,Ian Ewing,54,0.331,0.263,6,-13.987,1,0.0964,0.583,0.0348,0.183,0.499,175.839,194729,4,28.48995,6,0
Magpie,Khushi,28,0.517,0.604,8,-8.307,1,0.0357,0.718,0.0321,0.095,0.388,147.994,223877,4,39.90421,8,0
Main Title Overture / The Greatest Game Ever Played - Score,Brian Tyler,59,0.245,0.333,0,-14.355,1,0.0355,0.726,0.964,0.168,0.155,119.466,174320,4,33.88026,6,0
Make It with You,Bread,62,0.629,0.356,4,-11.135,1,0.0246,0.66,0.000617,0.173,0.472,83.886,192200,4,28.63886,10,0
Make Out in My Car - Sufjan Stevens Version,Moses Sumney,62,0.547,0.379,5,-11.655,1,0.0308,0.973,0.0155,0.123,0.654,149.853,166880,4,45.30234,6,0
Makeba,Jain,66,0.825,0.663,2,-9.414,1,0.0687,0.423,0.415,0.286,0.417,116.051,248987,4,41.48646,11,0
Making Water,Harry Gregson-Williams,58,0.495,0.335,10,-18.848,1,0.0494,0.826,0.873,0.104,0.0384,115.952,158160,4,142.81714,3,0
Malenchantments of the Necrosphere,The Black Dahlia Murder,52,0.581,0.935,7,-5.482,1,0.0652,0.00106,0.108,0.187,0.306,95.002,258093,4,36.25986,10,0
Malleable Beings,The Paper Kites,66,0.579,0.358,5,-12.526,1,0.0283,0.743,0.833,0.0801,0.289,114.97,305333,4,21.49026,16,0
Mamacita,DeStorm Power,41,0.725,0.622,6,-6.795,1,0.099,0.0973,0,0.0828,0.651,176.003,209659,4,21.84818,11,0
Marbles,tusken.,53,0.548,0.299,2,-13.825,0,0.331,0.878,0.718,0.124,0.289,78.156,110745,4,49.77057,6,0
Marching Bands of Manhattan,Death Cab for Cutie,68,0.361,0.47,0,-9.765,1,0.0324,0.565,0.000396,0.0728,0.431,200.273,252560,4,25.26504,7,0
Mary,Noah And The Whale,55,0.694,0.313,0,-12.463,1,0.0252,0.384,3.76E-05,0.145,0.322,103,206933,4,28.12863,10,0
Masollan,Balmorhea,57,0.459,0.325,4,-13.411,1,0.0261,0.324,0.899,0.113,0.176,90.817,313460,4,22.06974,14,0
Matriarch,The Black Dahlia Murder,52,0.502,0.997,1,-4.361,1,0.139,6.28E-06,0.157,0.352,0.222,120.019,204013,4,32.68657,7,0
Maybe We're Not Enough,Tejas,14,0.482,0.159,6,-10.016,1,0.0312,0.865,2.00E-06,0.111,0.124,111.486,333500,5,80.97873,11,0
Mayflies,Benjamin Francis Leftwich,63,0.446,0.648,6,-7.45,1,0.0449,0.338,0.00011,0.367,0.423,82.035,252360,4,26.83992,11,0
Med bl¢dnasir - Live,Sigur R¢s,61,0.28,0.697,10,-7.945,1,0.049,0.00667,0.745,0.54,0.257,106.751,142160,4,56.53504,7,0
Me? su? ° eyrum,Sigur R¢s,61,0.488,0.617,0,-9.421,1,0.0296,0.536,0.932,0.113,0.118,110.257,296253,4,45.83396,10,0
mello,tides.,42,0.684,0.371,8,-9.73,1,0.0826,0.896,0.944,0.0999,0.79,83.962,68635,4,22.87876,4,0
Melodia Africana III,Ludovico Einaudi,77,0.228,0.0859,5,-25.216,1,0.0428,0.976,0.818,0.0899,0.036,121.357,259880,4,26.33681,11,0
Memorial,Explosions In The Sky,58,0.239,0.389,9,-14.325,1,0.0389,0.0693,0.869,0.118,0.037,121.053,530200,3,88.00383,15,0
Memphis Emphasis,Tristeza,34,0.364,0.742,4,-8.317,1,0.0292,0.0345,0.77,0.212,0.935,133.968,206547,4,51.35159,9,0
Mental Corruption,Henker,11,0.476,0.947,5,-6.427,1,0.14,0.00314,0.464,0.235,0.0752,124.95,229000,4,43.67925,10,0
Messiah of Manipulation,Acrania,38,0.336,0.782,0,-4.829,1,0.0754,0.000192,0.437,0.356,0.535,120.079,166500,4,15.21126,10,0
Miasma,The Black Dahlia Murder,52,0.25,0.974,5,-5.777,0,0.108,5.65E-06,0.0105,0.124,0.061,111.209,281573,4,59.30852,8,0
Mile Marker,The Appleseed Cast,34,0.349,0.633,9,-9.797,1,0.0333,0.0619,0.1,0.176,0.451,180.19,242893,4,56.4522,8,0
Mogwai Fear Satan,Mogwai,55,0.241,0.577,1,-9.439,0,0.0429,0.0105,0.821,0.144,0.124,106.582,979560,4,41.19217,45,0
Monarch Omega,Abnormality,18,0.261,0.97,11,-3.248,1,0.182,6.61E-05,0.828,0.0932,0.344,142.087,196850,4,21.57727,12,0
Monday Matinee,Justnormal,51,0.683,0.331,4,-12.219,1,0.0365,0.694,0.724,0.137,0.39,86.994,127000,4,43.41434,6,0
Monday Morning,Death Cab for Cutie,68,0.642,0.767,9,-8.648,1,0.0327,0.0439,0.00176,0.0874,0.662,113.3,258907,4,52.17396,9,0
Monkey on My Rooftop,Goldspot,36,0.601,0.732,7,-5.728,1,0.0292,0.186,0.0164,0.165,0.647,120.056,177600,4,37.61087,8,0
Montana,Owl City,70,0.664,0.618,0,-6.135,1,0.0362,0.145,0,0.146,0.632,125.078,246373,4,44.63882,8,0
Moon Flower,Ronesh,27,0.555,0.48,7,-7.175,0,0.0726,0.154,0.873,0.243,0.153,79.977,264094,4,35.75121,15,0
Mooncatch,Lontalius,41,0.614,0.627,1,-8.195,0,0.0379,0.0681,0.604,0.129,0.176,75.013,220780,4,65.59713,9,0
Moonlight Equilibrium,The Black Dahlia Murder,52,0.511,0.983,4,-5.215,0,0.0932,3.34E-05,0.682,0.176,0.356,108.968,208840,4,56.7735,10,0
Moonlight in the Mouth,Color Therapy,22,0.624,0.353,3,-11.766,1,0.031,0.441,0.788,0.112,0.266,119.967,217080,3,24.97852,10,0
Moonshine Limbo,Trepalium,23,0.353,0.981,2,-3.563,1,0.222,0.000262,0.0243,0.326,0.493,203.804,226531,4,17.9371,11,0
Morning Coffee,Not Yourself,28,0.71,0.796,4,-9.031,1,0.284,0.64,0.631,0.127,0.472,89.998,92334,4,32.69345,6,0
Morning Sweetness,Philanthrope,67,0.666,0.3,8,-8.747,1,0.121,0.838,0.809,0.119,0.207,80.989,174815,4,23.7176,6,0
Mother?s Triumph,Matthew Thiessen & The Earthquakes,33,0.51,0.668,9,-10.712,1,0.0471,0.204,0.00134,0.139,0.527,159.902,186187,4,31.68749,9,0
Motherless Miscarriage,Infant Annihilator,44,0.271,0.882,0,-5.108,1,0.241,0.00592,0.0302,0.87,0.114,92.222,138316,3,84.36093,6,0
Motivation,DeStorm Power,41,0.719,0.724,7,-8.138,1,0.267,0.175,0,0.338,0.699,99.966,202600,4,24.6428,13,0
Moving On,sober rob,48,0.407,0.796,8,-6.629,0,0.0969,0.0325,0.0041,0.104,0.134,169.958,260118,4,50.51836,11,0
Moya,Godspeed You! Black Emperor,45,0.169,0.641,10,-8.793,0,0.0449,0.00296,0.821,0.184,0.0396,128.473,651627,3,39.84375,27,0
Murky - Original Mix,Pensees,39,0.494,0.46,8,-12.441,1,0.054,0.348,0.926,0.0631,0.0436,133.097,300728,4,58.58011,9,0
Murmaider,Metalocalypse: Dethklok,56,0.407,0.863,0,-7.968,1,0.0704,0.000643,0.591,0.128,0.519,113.98,204360,3,39.03766,8,0
Musafir,Ankur Tewari,31,0.791,0.387,9,-9.316,1,0.0377,0.809,0.000221,0.0967,0.783,115.005,252000,4,54.10132,11,0
Muse,Incantation,29,0.175,0.947,1,-6.254,1,0.0878,4.39E-06,0.83,0.126,0.0635,150.034,311348,3,32.163,15,0
Mutilated and Assimilated,Broken Hope,21,0.209,0.951,2,-7.528,1,0.195,5.51E-05,0.911,0.161,0.0891,91.384,211151,4,32.1999,8,0
MVP,Despised Icon,37,0.44,0.923,7,-2.478,1,0.2,0.00252,0.0483,0.416,0.215,139.92,205653,4,34.00884,13,0
my ____ for you..,homieunculus,36,0.514,0.468,7,-8.622,1,0.098,0.495,0.946,0.301,0.421,84.288,69875,4,35.39475,4,0
My Childhood Friend,Dorena,16,0.228,0.393,2,-8.575,1,0.0381,0.054,0.858,0.2,0.133,141.994,349827,4,70.02986,12,0
My Funny Valentine - Live,Chet Baker,66,0.355,0.0588,0,-14.892,0,0.0317,0.943,0.913,0.109,0.165,67.36,179173,4,47.30255,9,0
My Grind,DeStorm Power,41,0.568,0.845,1,-7.058,1,0.092,0.15,0,0.4,0.461,164.056,223715,4,23.70335,10,0
My Mirror Speaks,Death Cab for Cutie,68,0.556,0.813,4,-7.27,1,0.0321,0.00336,0.000997,0.126,0.757,126.604,210947,4,63.54781,9,0
Myrrhine,Tigers on Trains,12,0.247,0.529,4,-7.429,1,0.0295,0.68,0.012,0.127,0.343,137.809,233131,4,51.43847,10,0
Mystery of Love,Sufjan Stevens,70,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,248965,5,36.56707,12,0
Na Ja,Pav Dharia,47,0.772,0.649,2,-6.411,1,0.143,0.0724,0,0.0761,0.824,90.072,208000,4,32.65559,15,0
Naah,Harrdy Sandhu,48,0.715,0.863,2,-2.539,0,0.063,0.62,6.32E-05,0.0972,0.828,99.981,190000,4,42.10667,11,0
Narcissistic Apathy,Ingested,37,0.288,0.995,2,-2.295,1,0.219,8.34E-06,0.879,0.317,0.102,140.081,226653,4,113.91734,7,0
Nausicaa,Fakear,59,0.582,0.612,10,-5.908,0,0.0514,0.0469,0.812,0.332,0.494,155.965,230492,3,23.70832,12,0
Near,Set Mo,58,0.669,0.779,6,-6.462,0,0.0328,0.0356,0.0206,0.0829,0.351,119.989,232000,4,50.36845,8,0
NEAR,SINY,54,0.776,0.252,8,-8.335,1,0.233,0.834,0.914,0.112,0.617,87.115,95256,4,44.14819,4,0
Near Light,?lafur Arnalds,68,0.481,0.323,2,-14.384,1,0.0326,0.964,0.904,0.102,0.0837,117.963,208400,4,24.62005,10,0
Necropolis,The Black Dahlia Murder,52,0.49,0.968,7,-5.013,0,0.118,0.000112,0.0628,0.198,0.199,106.987,210480,3,17.25281,11,0
Necrotize Tissue to Evovle Mutation,Septic Congestion,7,0.196,0.954,10,-4.819,0,0.127,1.29E-05,0.842,0.189,0.257,179.9,283301,4,38.79955,13,0
Need To Breathe,Smartface,55,0.772,0.661,7,-6.689,1,0.0379,0.437,0.868,0.573,0.162,99.022,113939,4,34.5189,6,0
Neon Noir,Kodiak Soul,14,0.46,0.517,0,-10.714,1,0.0858,0.252,0.924,0.111,0.0587,170.074,159544,4,17.33187,7,0
Neonatalimpalionecrophiliation,Infant Annihilator,44,0,0.566,4,-3.294,1,0,0.000122,0.896,0.178,0,0,11811,0,24.1516,4,0
Neruppu Da,Arunraja Kamaraj,34,0.576,0.837,11,-3.666,1,0.0472,0.0917,2.70E-05,0.447,0.485,90.033,217934,4,42.94382,8,0
Netflix and Chill,DeStorm Power,41,0.741,0.59,5,-9.634,0,0.223,0.00163,0,0.298,0.239,127.118,198307,4,26.52471,10,0
Neutered in Utero,Infant Annihilator,44,0.276,0.968,11,-3.079,0,0.341,1.72E-05,0.923,0.663,0.0654,117.777,286570,4,49.42447,12,0
Never Tear Us Apart,INXS,67,0.673,0.685,0,-5.709,1,0.0273,0.0128,0.000154,0.476,0.247,96.821,183293,3,30.23965,6,0
Neverbloom,Make Them Suffer,47,0.256,0.986,10,-3.381,0,0.202,0.000505,5.14E-05,0.311,0.0825,112.438,394173,4,121.69334,9,0
New Haven Green,Goldspot,36,0.671,0.502,0,-6.342,1,0.0272,0.0556,0.581,0.122,0.502,99.978,233520,4,34.30199,9,0
New Love,Bobby Love,28,0.706,0.661,6,-5.573,0,0.0326,0.0657,0.00147,0.279,0.358,105.016,196571,4,28.58549,10,0
New Topia,This Will Destroy You,53,0.1,0.443,8,-8.995,1,0.0459,0.0963,0.929,0.151,0.0794,81.164,328534,3,30.02732,15,0
New York City,Owl City,70,0.605,0.74,11,-4.523,1,0.0484,0.203,0,0.104,0.769,170.052,224199,4,41.87184,11,0
Nightbringers,The Black Dahlia Murder,52,0.448,0.977,10,-4.325,0,0.0797,5.99E-06,0.00416,0.24,0.121,97.583,215707,4,29.07181,7,0
